"x"
"1"	684
"2"	996
"3"	1334
"4"	102
"5"	1318
"6"	1065
"7"	116
"8"	133
"9"	1078
"10"	303
"11"	1418
"12"	357
"13"	817
"14"	431
"15"	1400
"16"	483
"17"	908
"18"	803
"19"	930
"20"	1331
"21"	1091
"22"	1047
"23"	373
"24"	547
"25"	65
"26"	163
"27"	857
"28"	1251
"29"	52
"30"	797
"31"	1402
"32"	770
"33"	11
"34"	550
"35"	388
"36"	535
"37"	1358
"38"	744
"39"	536
"40"	438
"41"	1015
"42"	305
"43"	798
"44"	1271
"45"	1111
"46"	1113
"47"	1025
"48"	717
"49"	685
"50"	1171
"51"	655
"52"	1303
"53"	677
"54"	386
"55"	83
"56"	537
"57"	1305
"58"	676
"59"	778
"60"	34
"61"	292
"62"	802
"63"	1384
"64"	205
"65"	1401
"66"	1410
"67"	197
"68"	572
"69"	16
"70"	651
"71"	109
"72"	47
"73"	1011
"74"	791
"75"	1212
"76"	350
"77"	351
"78"	956
"79"	1142
"80"	1273
"81"	754
"82"	760
"83"	467
"84"	409
"85"	533
"86"	836
"87"	498
"88"	756
"89"	186
"90"	1292
"91"	566
"92"	1134
"93"	19
"94"	1176
"95"	453
"96"	969
"97"	70
"98"	612
"99"	977
"100"	1099
"101"	1232
"102"	1374
"103"	469
"104"	380
"105"	1185
"106"	443
"107"	95
"108"	362
"109"	1399
"110"	740
"111"	1352
"112"	624
"113"	883
"114"	1149
"115"	730
"116"	1366
"117"	1170
"118"	571
"119"	1172
"120"	1302
"121"	736
"122"	548
"123"	952
"124"	751
"125"	36
"126"	838
"127"	323
"128"	761
"129"	1230
"130"	1092
"131"	1148
"132"	270
"133"	82
"134"	1414
"135"	1115
"136"	664
"137"	1126
"138"	360
"139"	1323
"140"	618
"141"	391
"142"	179
"143"	636
