"x"
"1"	189
"2"	1294
"3"	675
"4"	916
"5"	912
"6"	53
"7"	803
"8"	603
"9"	1228
"10"	1051
"11"	560
"12"	102
"13"	1249
"14"	1354
"15"	985
"16"	1150
"17"	1317
"18"	610
"19"	1155
"20"	210
"21"	208
"22"	641
"23"	237
"24"	1316
"25"	575
"26"	80
"27"	897
"28"	172
"29"	797
"30"	964
"31"	929
"32"	8
"33"	853
"34"	1253
"35"	755
"36"	617
"37"	813
"38"	1307
"39"	52
"40"	665
"41"	998
"42"	1383
"43"	970
"44"	98
"45"	123
"46"	842
"47"	214
"48"	1177
"49"	14
"50"	1178
"51"	357
"52"	444
"53"	1305
"54"	549
"55"	82
"56"	626
"57"	1186
"58"	1030
"59"	768
"60"	925
"61"	557
"62"	254
"63"	423
"64"	291
"65"	668
"66"	1259
"67"	1133
"68"	596
"69"	277
"70"	1260
"71"	1011
"72"	648
"73"	129
"74"	711
"75"	35
"76"	908
"77"	919
"78"	594
"79"	923
"80"	368
"81"	967
"82"	510
"83"	29
"84"	1118
"85"	290
"86"	175
"87"	336
"88"	931
"89"	316
"90"	697
"91"	1390
"92"	452
"93"	58
"94"	1417
"95"	980
"96"	109
"97"	477
"98"	420
"99"	554
"100"	83
"101"	849
"102"	1271
"103"	263
"104"	1238
"105"	1280
"106"	832
"107"	1286
"108"	1333
"109"	124
"110"	1416
"111"	695
"112"	270
"113"	947
"114"	1083
"115"	1153
"116"	328
"117"	288
"118"	631
"119"	900
"120"	432
"121"	1311
"122"	511
"123"	892
"124"	449
"125"	760
"126"	909
"127"	945
"128"	1435
"129"	382
"130"	161
"131"	777
"132"	391
"133"	1346
"134"	800
"135"	645
"136"	93
"137"	1202
"138"	1381
"139"	192
"140"	782
"141"	961
"142"	1171
"143"	828
