"x"
"1"	841
"2"	1339
"3"	74
"4"	223
"5"	282
"6"	159
"7"	895
"8"	1278
"9"	166
"10"	855
"11"	603
"12"	707
"13"	220
"14"	491
"15"	1117
"16"	158
"17"	1396
"18"	1209
"19"	1321
"20"	374
"21"	1357
"22"	902
"23"	897
"24"	1224
"25"	286
"26"	207
"27"	1272
"28"	925
"29"	1066
"30"	247
"31"	1087
"32"	140
"33"	1038
"34"	1221
"35"	502
"36"	1294
"37"	637
"38"	133
"39"	649
"40"	1080
"41"	525
"42"	30
"43"	1254
"44"	772
"45"	260
"46"	1302
"47"	307
"48"	569
"49"	1118
"50"	440
"51"	308
"52"	596
"53"	218
"54"	505
"55"	36
"56"	530
"57"	1091
"58"	1040
"59"	1243
"60"	1304
"61"	1018
"62"	804
"63"	982
"64"	665
"65"	309
"66"	962
"67"	1335
"68"	1014
"69"	1041
"70"	438
"71"	971
"72"	1348
"73"	1330
"74"	415
"75"	188
"76"	347
"77"	734
"78"	1384
"79"	820
"80"	965
"81"	852
"82"	380
"83"	1402
"84"	377
"85"	9
"86"	1138
"87"	427
"88"	531
"89"	1089
"90"	705
"91"	214
"92"	1423
"93"	154
"94"	1372
"95"	1075
"96"	113
"97"	1026
"98"	980
"99"	1150
"100"	1082
"101"	1323
"102"	1252
"103"	313
"104"	110
"105"	1356
"106"	1189
"107"	226
"108"	422
"109"	487
"110"	224
"111"	728
"112"	1043
"113"	1332
"114"	1280
"115"	119
"116"	1255
"117"	840
"118"	923
"119"	372
"120"	936
"121"	977
"122"	1329
"123"	1054
"124"	478
"125"	479
"126"	467
"127"	1167
"128"	548
"129"	744
"130"	611
"131"	1263
"132"	137
"133"	940
"134"	1086
"135"	1370
"136"	433
"137"	919
"138"	1406
"139"	293
"140"	1112
"141"	67
"142"	1234
"143"	405
