"x"
"1"	1195
"2"	667
"3"	1312
"4"	432
"5"	78
"6"	1125
"7"	897
"8"	686
"9"	24
"10"	163
"11"	691
"12"	971
"13"	253
"14"	1236
"15"	1133
"16"	854
"17"	298
"18"	1283
"19"	406
"20"	973
"21"	231
"22"	874
"23"	1235
"24"	54
"25"	1363
"26"	85
"27"	169
"28"	546
"29"	1227
"30"	1076
"31"	755
"32"	458
"33"	1313
"34"	1120
"35"	1252
"36"	1143
"37"	394
"38"	654
"39"	563
"40"	281
"41"	1149
"42"	616
"43"	462
"44"	1408
"45"	77
"46"	385
"47"	423
"48"	101
"49"	1341
"50"	992
"51"	824
"52"	178
"53"	800
"54"	567
"55"	1196
"56"	977
"57"	210
"58"	1217
"59"	625
"60"	785
"61"	579
"62"	60
"63"	773
"64"	999
"65"	724
"66"	514
"67"	445
"68"	274
"69"	220
"70"	1188
"71"	1343
"72"	474
"73"	533
"74"	930
"75"	19
"76"	985
"77"	1393
"78"	1141
"79"	712
"80"	1414
"81"	1344
"82"	868
"83"	157
"84"	305
"85"	257
"86"	1371
"87"	551
"88"	1126
"89"	499
"90"	285
"91"	823
"92"	1137
"93"	456
"94"	138
"95"	1324
"96"	757
"97"	1099
"98"	890
"99"	1279
"100"	1308
"101"	1366
"102"	1238
"103"	41
"104"	1362
"105"	332
"106"	237
"107"	544
"108"	995
"109"	703
"110"	324
"111"	1129
"112"	630
"113"	109
"114"	357
"115"	822
"116"	1386
"117"	435
"118"	1008
"119"	62
"120"	749
"121"	556
"122"	68
"123"	439
"124"	358
"125"	1328
"126"	804
"127"	1277
"128"	1249
"129"	56
"130"	910
"131"	856
"132"	911
"133"	1046
"134"	1387
"135"	371
"136"	1013
"137"	709
"138"	161
"139"	495
"140"	1094
"141"	461
"142"	127
"143"	1106
