"x"
"1"	934
"2"	177
"3"	100
"4"	891
"5"	1036
"6"	1186
"7"	179
"8"	1426
"9"	1163
"10"	729
"11"	1090
"12"	395
"13"	49
"14"	658
"15"	440
"16"	105
"17"	383
"18"	251
"19"	1261
"20"	971
"21"	475
"22"	862
"23"	788
"24"	1067
"25"	1404
"26"	1321
"27"	671
"28"	737
"29"	540
"30"	344
"31"	820
"32"	1101
"33"	637
"34"	779
"35"	838
"36"	1304
"37"	1013
"38"	1015
"39"	257
"40"	1142
"41"	145
"42"	903
"43"	1027
"44"	228
"45"	1243
"46"	469
"47"	518
"48"	1329
"49"	61
"50"	434
"51"	1350
"52"	614
"53"	29
"54"	1069
"55"	726
"56"	1274
"57"	419
"58"	734
"59"	85
"60"	451
"61"	1021
"62"	1192
"63"	1430
"64"	1023
"65"	756
"66"	63
"67"	287
"68"	472
"69"	697
"70"	25
"71"	167
"72"	981
"73"	885
"74"	1309
"75"	1113
"76"	70
"77"	593
"78"	1129
"79"	1005
"80"	216
"81"	442
"82"	882
"83"	551
"84"	796
"85"	449
"86"	68
"87"	152
"88"	941
"89"	1418
"90"	930
"91"	958
"92"	834
"93"	261
"94"	331
"95"	91
"96"	135
"97"	365
"98"	516
"99"	1031
"100"	389
"101"	1125
"102"	345
"103"	197
"104"	1303
"105"	205
"106"	757
"107"	270
"108"	241
"109"	1406
"110"	1017
"111"	412
"112"	1116
"113"	225
"114"	186
"115"	895
"116"	1413
"117"	120
"118"	778
"119"	685
"120"	827
"121"	1108
"122"	1105
"123"	896
"124"	1343
"125"	802
"126"	403
"127"	473
"128"	1038
"129"	718
"130"	501
"131"	1205
"132"	194
"133"	499
"134"	629
"135"	1096
"136"	356
"137"	564
"138"	457
"139"	67
"140"	77
"141"	612
"142"	471
"143"	375
