"x"
"1"	890
"2"	776
"3"	1200
"4"	994
"5"	1312
"6"	589
"7"	1101
"8"	1381
"9"	73
"10"	730
"11"	56
"12"	1141
"13"	582
"14"	1199
"15"	128
"16"	1219
"17"	976
"18"	955
"19"	1275
"20"	964
"21"	979
"22"	444
"23"	374
"24"	288
"25"	988
"26"	84
"27"	85
"28"	617
"29"	477
"30"	1001
"31"	1402
"32"	199
"33"	857
"34"	879
"35"	1326
"36"	1435
"37"	894
"38"	1301
"39"	1095
"40"	636
"41"	830
"42"	489
"43"	1232
"44"	630
"45"	289
"46"	1436
"47"	736
"48"	214
"49"	673
"50"	800
"51"	1128
"52"	1374
"53"	341
"54"	631
"55"	1214
"56"	1330
"57"	1121
"58"	282
"59"	290
"60"	555
"61"	229
"62"	185
"63"	1050
"64"	695
"65"	938
"66"	838
"67"	1221
"68"	1429
"69"	71
"70"	958
"71"	32
"72"	252
"73"	763
"74"	420
"75"	876
"76"	1303
"77"	35
"78"	1359
"79"	123
"80"	337
"81"	910
"82"	1324
"83"	81
"84"	1230
"85"	881
"86"	1352
"87"	1260
"88"	619
"89"	1236
"90"	339
"91"	865
"92"	969
"93"	1005
"94"	599
"95"	835
"96"	937
"97"	511
"98"	283
"99"	203
"100"	256
"101"	1393
"102"	933
"103"	1413
"104"	195
"105"	585
"106"	171
"107"	1192
"108"	384
"109"	633
"110"	741
"111"	272
"112"	413
"113"	347
"114"	705
"115"	818
"116"	748
"117"	442
"118"	1280
"119"	1046
"120"	1261
"121"	16
"122"	939
"123"	678
"124"	379
"125"	415
"126"	1350
"127"	1432
"128"	318
"129"	315
"130"	576
"131"	11
"132"	366
"133"	1282
"134"	230
"135"	287
"136"	36
"137"	1380
"138"	502
"139"	488
"140"	175
"141"	1153
"142"	264
"143"	530
