"x"
"1"	333
"2"	902
"3"	120
"4"	1007
"5"	1092
"6"	461
"7"	991
"8"	248
"9"	506
"10"	83
"11"	359
"12"	1085
"13"	532
"14"	850
"15"	1046
"16"	562
"17"	253
"18"	211
"19"	1390
"20"	1280
"21"	459
"22"	508
"23"	464
"24"	1023
"25"	801
"26"	859
"27"	576
"28"	1438
"29"	492
"30"	1429
"31"	1207
"32"	37
"33"	191
"34"	629
"35"	297
"36"	1223
"37"	841
"38"	3
"39"	1084
"40"	731
"41"	187
"42"	1125
"43"	549
"44"	282
"45"	501
"46"	929
"47"	1282
"48"	469
"49"	633
"50"	1021
"51"	1175
"52"	419
"53"	516
"54"	815
"55"	160
"56"	1197
"57"	756
"58"	579
"59"	897
"60"	1242
"61"	108
"62"	661
"63"	550
"64"	598
"65"	970
"66"	52
"67"	2
"68"	1370
"69"	328
"70"	509
"71"	890
"72"	960
"73"	955
"74"	557
"75"	940
"76"	931
"77"	821
"78"	710
"79"	110
"80"	107
"81"	694
"82"	452
"83"	102
"84"	401
"85"	1344
"86"	423
"87"	519
"88"	588
"89"	1379
"90"	101
"91"	144
"92"	17
"93"	1011
"94"	1047
"95"	813
"96"	189
"97"	411
"98"	1290
"99"	681
"100"	1244
"101"	872
"102"	327
"103"	739
"104"	1189
"105"	975
"106"	1418
"107"	796
"108"	175
"109"	1098
"110"	78
"111"	402
"112"	939
"113"	1027
"114"	1272
"115"	903
"116"	117
"117"	773
"118"	1365
"119"	1245
"120"	977
"121"	564
"122"	395
"123"	760
"124"	476
"125"	214
"126"	1191
"127"	555
"128"	1291
"129"	806
"130"	793
"131"	56
"132"	874
"133"	29
"134"	315
"135"	1366
"136"	913
"137"	1004
"138"	491
"139"	1305
"140"	109
"141"	186
"142"	548
"143"	84
