"x"
"1"	827
"2"	1057
"3"	771
"4"	819
"5"	933
"6"	746
"7"	1016
"8"	916
"9"	975
"10"	1169
"11"	903
"12"	10
"13"	775
"14"	992
"15"	226
"16"	622
"17"	174
"18"	135
"19"	843
"20"	1150
"21"	412
"22"	98
"23"	108
"24"	1335
"25"	1257
"26"	805
"27"	1280
"28"	1139
"29"	291
"30"	251
"31"	229
"32"	1133
"33"	769
"34"	1048
"35"	372
"36"	87
"37"	605
"38"	227
"39"	462
"40"	1302
"41"	489
"42"	956
"43"	756
"44"	1175
"45"	401
"46"	13
"47"	897
"48"	1356
"49"	136
"50"	1158
"51"	720
"52"	1243
"53"	483
"54"	305
"55"	689
"56"	53
"57"	1186
"58"	849
"59"	51
"60"	322
"61"	441
"62"	433
"63"	719
"64"	570
"65"	1136
"66"	158
"67"	380
"68"	949
"69"	1054
"70"	181
"71"	920
"72"	971
"73"	1389
"74"	86
"75"	1253
"76"	1354
"77"	888
"78"	579
"79"	1237
"80"	204
"81"	1408
"82"	385
"83"	687
"84"	21
"85"	1367
"86"	271
"87"	442
"88"	918
"89"	522
"90"	1004
"91"	723
"92"	1341
"93"	613
"94"	973
"95"	1126
"96"	90
"97"	84
"98"	379
"99"	188
"100"	232
"101"	167
"102"	838
"103"	662
"104"	1337
"105"	93
"106"	1009
"107"	618
"108"	1351
"109"	402
"110"	137
"111"	1084
"112"	1350
"113"	492
"114"	1432
"115"	891
"116"	647
"117"	363
"118"	578
"119"	208
"120"	912
"121"	575
"122"	548
"123"	239
"124"	253
"125"	671
"126"	833
"127"	95
"128"	801
"129"	1119
"130"	839
"131"	1061
"132"	999
"133"	712
"134"	1227
"135"	893
"136"	310
"137"	407
"138"	964
"139"	269
"140"	611
"141"	1039
"142"	1226
"143"	425
